Index of pulse,Tpi,Tpp,Tsys,Tdia,Tsp,Tdp,deltaT,Tsw10,Tsw25,Tsw33,Tsw50,Tsw66,Tsw75,Tsw90,Tdw10,Tdw25,Tdw33,Tdw50,Tdw66,Tdw75,Tdw90,Tpw10,Tpw25,Tpw33,Tpw50,Tpw66,Tpw75,Tpw90,Asp,Adn,Adp,Aoff,AUCpi,AUCsys,AUCdia
155,0.5999999999999943,0.5999999999999943,0.344,0.17599999999999433,0.1599999999999966,0.424,0.2640000000000034,0.12000000000000455,0.09600000000000364,0.08800000000000807,0.07200000000000273,0.06400000000000716,0.04800000000000182,0.031999999999996476,0.35999999999999943,0.14399999999999125,0.11999999999999034,0.09600000000000364,0.07200000000000273,0.055999999999997385,0.031999999999996476,0.480000000000004,0.23999999999999488,0.2079999999999984,0.16800000000000637,0.1360000000000099,0.1039999999999992,0.06399999999999295,1.6335808668054956,0.3585353013701196,0.07927673872675367,0.062222792929774506,11.026621032246284,6.161653728274051,4.864967303972233
156,0.5999999999999943,0.5919999999999987,0.328,0.18399999999999433,0.1599999999999966,0.416,0.2560000000000034,0.11999999999999034,0.09600000000000364,0.08799999999999386,0.07200000000000273,0.055999999999997385,0.04800000000000182,0.031999999999996476,0.3680000000000092,0.2560000000000002,0.11200000000000898,0.08800000000000807,0.06400000000000716,0.055999999999997385,0.031999999999996476,0.48799999999999955,0.35200000000000387,0.20000000000000284,0.1600000000000108,0.12000000000000455,0.1039999999999992,0.06399999999999295,1.464148283651205,0.25141677223048287,0.03199626064761707,0.003040360035363343,-10.104880346013623,-2.8640183501703196,-7.240861995843304
157,0.5840000000000032,0.5919999999999987,0.32,0.1760000000000032,0.15200000000000102,0.408,0.25599999999999895,0.11199999999999477,0.09599999999998943,0.08799999999999386,0.07200000000000273,0.055999999999997385,0.04800000000000182,0.031999999999996476,0.3680000000000092,0.2880000000000109,0.12000000000000455,0.08800000000000807,0.07200000000000273,0.055999999999997385,0.03200000000001069,0.480000000000004,0.38400000000000034,0.2079999999999984,0.1600000000000108,0.1280000000000001,0.1039999999999992,0.06400000000000716,1.4538034747932131,0.2736951889875374,-0.014205294318333839,-0.04126928295778254,8.704965508651004,4.927657037954564,3.7773084706964397
158,0.6000000000000085,0.5919999999999987,0.344,0.17600000000000854,0.1599999999999966,0.424,0.2640000000000034,0.11999999999999034,0.09599999999998943,0.08799999999999386,0.07199999999998852,0.06399999999999295,0.055999999999997385,0.031999999999996476,0.3680000000000092,0.26400000000001,0.12000000000000455,0.08800000000000807,0.07200000000000273,0.056000000000011596,0.03200000000001069,0.48799999999999955,0.35999999999999943,0.2079999999999984,0.1599999999999966,0.13599999999999568,0.11200000000000898,0.06400000000000716,1.6016470846868942,0.2970259927065454,-0.0009995665575186496,-0.018870960339754994,7.408825778664161,4.577616224669782,2.8312095539943787
159,0.5919999999999987,0.6000000000000085,0.336,0.17599999999999877,0.1519999999999868,0.416,0.26400000000001317,0.11199999999999477,0.09599999999998943,0.08799999999999386,0.07199999999998852,0.055999999999997385,0.04799999999998761,0.031999999999996476,0.35999999999999943,0.1360000000000099,0.12000000000000455,0.09600000000000364,0.07200000000000273,0.056000000000011596,0.03200000000001069,0.4719999999999942,0.23199999999999932,0.2079999999999984,0.16799999999999216,0.1280000000000001,0.1039999999999992,0.06400000000000716,1.583582476462479,0.27611087066854084,0.036131088879749584,0.02440741254183465,13.226436444487799,7.027676069098585,6.198760375389214
160,0.6079999999999899,0.5919999999999987,0.328,0.1839999999999899,0.1599999999999966,0.424,0.2640000000000034,0.11200000000000898,0.09600000000000364,0.08800000000000807,0.07200000000000273,0.055999999999997385,0.04800000000000182,0.031999999999996476,0.38400000000000034,0.30400000000000205,0.12000000000000455,0.08799999999999386,0.07200000000000273,0.055999999999997385,0.031999999999996476,0.4960000000000093,0.4000000000000057,0.20800000000001262,0.1599999999999966,0.1280000000000001,0.1039999999999992,0.06399999999999295,1.5920231147340143,0.33201432226659744,0.08559653213879187,0.04579165484336678,11.440196751398542,5.972663264691172,5.46753348670737
161,0.5840000000000032,0.5919999999999987,0.32,0.1760000000000032,0.14400000000000546,0.408,0.2639999999999945,0.1039999999999992,0.08799999999999386,0.0799999999999983,0.06400000000000716,0.055999999999997385,0.04800000000000182,0.02400000000000091,0.38400000000000034,0.30400000000000205,0.12000000000000455,0.09600000000000364,0.07200000000000273,0.055999999999997385,0.031999999999996476,0.48799999999999955,0.3919999999999959,0.20000000000000284,0.1600000000000108,0.1280000000000001,0.1039999999999992,0.055999999999997385,1.4682547600615656,0.20988630612638048,-0.1159313882885864,-0.14689514361006784,9.518324209418255,5.26320982347524,4.255114385943015
162,0.5919999999999987,0.5919999999999987,0.328,0.18399999999999878,0.15200000000000102,0.408,0.25599999999999895,0.11199999999999477,0.09600000000000364,0.08799999999999386,0.07200000000000273,0.055999999999997385,0.04800000000000182,0.031999999999996476,0.3760000000000048,0.2560000000000002,0.12000000000000455,0.08799999999999386,0.07200000000000273,0.055999999999997385,0.031999999999996476,0.48799999999999955,0.35200000000000387,0.2079999999999984,0.1599999999999966,0.1280000000000001,0.1039999999999992,0.06399999999999295,1.6575500991265317,0.477404336005704,0.2148373625643436,0.17038425939501,10.242381048251278,5.625458512798245,4.616922535453034
163,0.6000000000000085,0.6000000000000085,0.344,0.17600000000000854,0.15200000000000102,0.424,0.27199999999999896,0.11199999999999477,0.08799999999999386,0.0799999999999983,0.06399999999999295,0.055999999999997385,0.04800000000000182,0.02400000000000091,0.35999999999999943,0.13599999999999568,0.12000000000000455,0.09600000000000364,0.07200000000000273,0.06400000000000716,0.04000000000000625,0.4719999999999942,0.22399999999998954,0.20000000000000284,0.1599999999999966,0.1280000000000001,0.11200000000000898,0.06400000000000716,1.481997872957379,0.18629535037558265,-0.05616262082001333,-0.06553655370236633,9.060633018224598,5.305199818854399,3.7554331993701986
164,0.5999999999999943,0.5999999999999943,0.328,0.18399999999999433,0.15200000000000102,0.416,0.26399999999999896,0.11200000000000898,0.08800000000000807,0.0800000000000125,0.06400000000000716,0.04800000000000182,0.04000000000000625,0.02400000000000091,0.35999999999999943,0.1280000000000001,0.11199999999999477,0.08799999999999386,0.07199999999998852,0.055999999999997385,0.031999999999996476,0.4720000000000084,0.21600000000000819,0.19200000000000728,0.15200000000000102,0.11999999999999034,0.09600000000000364,0.055999999999997385,1.5089113937540128,0.3225281140759013,0.150383070897939,0.12811724393406493,10.348211514637303,5.594760225115765,4.7534512895215375
165,0.5840000000000032,0.5919999999999987,0.328,0.1760000000000032,0.15200000000000102,0.408,0.25599999999999895,0.11199999999999477,0.09600000000000364,0.08800000000000807,0.07200000000000273,0.055999999999997385,0.04800000000000182,0.031999999999996476,0.35999999999999943,0.23999999999999488,0.12000000000000455,0.08799999999999386,0.06399999999999295,0.055999999999997385,0.031999999999996476,0.4719999999999942,0.3359999999999985,0.20800000000001262,0.1599999999999966,0.11999999999999034,0.1039999999999992,0.06399999999999295,1.3237405757540717,0.1826930056689495,-0.10424411755409563,-0.11851044891366053,9.483503233809223,5.379331467031809,4.104171766777414
166,0.5919999999999987,0.5919999999999987,0.336,0.17599999999999877,0.1599999999999966,0.416,0.2560000000000034,0.12000000000000455,0.09600000000000364,0.08799999999999386,0.07200000000000273,0.06399999999999295,0.04800000000000182,0.031999999999996476,0.367999999999995,0.27200000000000557,0.12000000000000455,0.08799999999999386,0.06400000000000716,0.055999999999997385,0.031999999999996476,0.48799999999999955,0.3680000000000092,0.2079999999999984,0.1599999999999966,0.1280000000000001,0.1039999999999992,0.06399999999999295,1.4813901913614305,0.3314219131257141,0.026816441334995222,0.008496067196142043,27.89183697162804,13.419060109514394,14.472776862113648
167,0.5919999999999987,0.5999999999999943,0.336,0.16799999999999876,0.1599999999999966,0.424,0.2640000000000034,0.12000000000000455,0.09600000000000364,0.08799999999999386,0.07200000000000273,0.055999999999997385,0.04800000000000182,0.031999999999996476,0.35999999999999943,0.13599999999999568,0.12000000000000455,0.08800000000000807,0.06400000000000716,0.055999999999997385,0.031999999999996476,0.480000000000004,0.23199999999999932,0.2079999999999984,0.1600000000000108,0.12000000000000455,0.1039999999999992,0.06399999999999295,1.453454959769891,0.3057697374616957,0.05346576471539649,0.0479976339855811,11.126559297052777,6.148659484752907,4.977899812299871
168,0.6080000000000041,0.6000000000000085,0.344,0.1760000000000041,0.16799999999999216,0.432,0.26400000000000784,0.11999999999999034,0.09599999999998943,0.08799999999999386,0.07199999999998852,0.055999999999997385,0.04799999999998761,0.031999999999996476,0.3680000000000092,0.26400000000001,0.12000000000000455,0.08800000000000807,0.06400000000000716,0.056000000000011596,0.03200000000001069,0.48799999999999955,0.35999999999999943,0.2079999999999984,0.1599999999999966,0.12000000000000455,0.1039999999999992,0.06400000000000716,1.42906858631367,0.23733547844459918,-0.001782690882297544,-0.013084021265736379,6.9746257736560295,4.309738156825123,2.6648876168309066
169,0.5919999999999987,0.5919999999999987,0.328,0.16799999999999876,0.1599999999999966,0.424,0.2640000000000034,0.11199999999999477,0.09600000000000364,0.08800000000000807,0.07200000000000273,0.055999999999997385,0.04800000000000182,0.031999999999996476,0.367999999999995,0.2639999999999958,0.11199999999999477,0.08799999999999386,0.06399999999999295,0.055999999999997385,0.031999999999996476,0.47999999999998977,0.35999999999999943,0.20000000000000284,0.1599999999999966,0.11999999999999034,0.1039999999999992,0.06399999999999295,1.450690194255549,0.24037383659561012,-0.024317960944371664,-0.033766111410229005,8.531627895278017,4.90032699229441,3.6313009029836074
170,0.5919999999999987,0.5919999999999987,0.336,0.17599999999999877,0.1599999999999966,0.416,0.2560000000000034,0.11199999999999477,0.09600000000000364,0.08799999999999386,0.07200000000000273,0.055999999999997385,0.04800000000000182,0.031999999999996476,0.35999999999999943,0.13599999999999568,0.12000000000000455,0.08799999999999386,0.06399999999999295,0.055999999999997385,0.031999999999996476,0.4719999999999942,0.23199999999999932,0.2079999999999984,0.1599999999999966,0.11999999999999034,0.1039999999999992,0.06399999999999295,1.4946086111295314,0.29314201898059083,-0.0013592318823052452,-0.014012858689082197,7.128340516757768,4.41024540717099,2.718095109586778
171,0.5919999999999987,0.5999999999999943,0.344,0.17599999999999877,0.1599999999999966,0.416,0.2560000000000034,0.12000000000000455,0.09600000000000364,0.08799999999999386,0.07200000000000273,0.055999999999997385,0.04800000000000182,0.031999999999996476,0.35999999999999943,0.14400000000000546,0.12000000000000455,0.08800000000000807,0.07200000000000273,0.055999999999997385,0.031999999999996476,0.480000000000004,0.2400000000000091,0.2079999999999984,0.1600000000000108,0.1280000000000001,0.1039999999999992,0.06399999999999295,1.580960115450167,0.26658139405003917,-0.046467913417664874,-0.06770391048791113,9.113047092909413,5.399365753225001,3.7136813396844124
172,0.6080000000000041,0.6000000000000085,0.344,0.1840000000000041,0.16799999999999216,0.424,0.25600000000000783,0.11999999999999034,0.09599999999998943,0.08799999999999386,0.07199999999998852,0.055999999999997385,0.04799999999998761,0.031999999999996476,0.36000000000001364,0.1280000000000001,0.11200000000000898,0.08800000000000807,0.06400000000000716,0.056000000000011596,0.03200000000001069,0.480000000000004,0.22399999999998954,0.20000000000000284,0.1599999999999966,0.12000000000000455,0.1039999999999992,0.06400000000000716,1.7370972164508383,0.3564023431638478,0.09589821040978008,0.07079674864989138,10.878619981380352,6.0237141344752105,4.854905846905141
173,0.5919999999999987,0.5919999999999987,0.336,0.17599999999999877,0.1599999999999966,0.416,0.2560000000000034,0.11199999999999477,0.09600000000000364,0.08800000000000807,0.07200000000000273,0.055999999999997385,0.04800000000000182,0.031999999999996476,0.35999999999999943,0.13599999999999568,0.12000000000000455,0.08799999999999386,0.06399999999999295,0.055999999999997385,0.031999999999996476,0.4719999999999942,0.23199999999999932,0.20800000000001262,0.1599999999999966,0.11999999999999034,0.1039999999999992,0.06399999999999295,1.611868072562714,0.2549356433700126,-0.04202158387614463,-0.06022933039652423,9.005211440082904,5.225628063624891,3.779583376458014
174,0.5919999999999987,0.5919999999999987,0.336,0.17599999999999877,0.1599999999999966,0.416,0.2560000000000034,0.12000000000000455,0.09600000000000364,0.08799999999999386,0.07200000000000273,0.055999999999997385,0.04800000000000182,0.031999999999996476,0.35999999999999943,0.13599999999999568,0.11199999999999477,0.08799999999999386,0.06399999999999295,0.055999999999997385,0.031999999999996476,0.480000000000004,0.23199999999999932,0.19999999999998863,0.1599999999999966,0.11999999999999034,0.1039999999999992,0.06399999999999295,1.6801535890627037,0.33737715257452744,0.04979125396027795,0.03265440635246031,12.10295320506502,6.575811269154699,5.527141935910321
175,0.5840000000000032,0.5919999999999987,0.36,0.1680000000000032,0.1599999999999966,0.416,0.2560000000000034,0.12000000000000455,0.09600000000000364,0.08799999999999386,0.07200000000000273,0.06399999999999295,0.04800000000000182,0.031999999999996476,0.35999999999999943,0.1599999999999966,0.13599999999999568,0.1039999999999992,0.0799999999999983,0.06400000000000716,0.04000000000000625,0.480000000000004,0.2560000000000002,0.22399999999998954,0.17600000000000193,0.14399999999999125,0.11200000000000898,0.07200000000000273,1.6242279601753435,0.2822579135779441,-0.08731297388873582,-0.09639848361170067,9.35115876319457,5.837265508432926,3.513893254761644
176,0.583999999999989,0.5760000000000076,0.328,0.18399999999998895,0.16799999999999216,0.4,0.23200000000000787,0.12000000000000455,0.09600000000000364,0.08799999999999386,0.07200000000000273,0.055999999999997385,0.04800000000000182,0.031999999999996476,0.3440000000000083,0.24800000000000466,0.1039999999999992,0.0799999999999983,0.055999999999997385,0.04800000000000182,0.02400000000000091,0.46400000000001285,0.3440000000000083,0.19199999999999307,0.15200000000000102,0.11199999999999477,0.09600000000000364,0.055999999999997385,1.7374627067176305,0.4809554507838028,0.15462693245477988,0.12273784287593903,10.38867173766294,5.771955102669303,4.616716634993637
177,0.6000000000000085,0.5999999999999943,0.336,0.17600000000000854,0.1600000000000108,0.424,0.2639999999999892,0.11200000000000898,0.09600000000000364,0.0800000000000125,0.06400000000000716,0.056000000000011596,0.04800000000000182,0.02400000000000091,0.37599999999999056,0.2639999999999958,0.11999999999999034,0.08799999999999386,0.07199999999998852,0.055999999999997385,0.03999999999999204,0.48799999999999955,0.35999999999999943,0.20000000000000284,0.15200000000000102,0.1280000000000001,0.1039999999999992,0.06399999999999295,1.5676489813410899,0.2982374722981489,0.010207160963290551,-0.012338236806906933,6.825707485405019,4.210387490855115,2.615319994549904
178,0.5919999999999987,0.5919999999999987,0.336,0.17599999999999877,0.1599999999999966,0.416,0.2560000000000034,0.11199999999999477,0.09600000000000364,0.08799999999999386,0.07200000000000273,0.055999999999997385,0.04800000000000182,0.031999999999996476,0.35999999999999943,0.13599999999999568,0.12000000000000455,0.08799999999999386,0.07200000000000273,0.055999999999997385,0.031999999999996476,0.4719999999999942,0.23199999999999932,0.2079999999999984,0.1599999999999966,0.1280000000000001,0.1039999999999992,0.06399999999999295,1.5529944763975159,0.27392766737977536,-0.011056330052017116,-0.027108495259719034,8.225536166426043,4.891151382020096,3.3343847844059464
179,0.5999999999999943,0.5999999999999943,0.344,0.19199999999999434,0.1599999999999966,0.408,0.24800000000000338,0.12000000000000455,0.09600000000000364,0.08799999999999386,0.07200000000000273,0.055999999999997385,0.04800000000000182,0.031999999999996476,0.367999999999995,0.15200000000000102,0.1280000000000001,0.09600000000000364,0.07200000000000273,0.06400000000000716,0.031999999999996476,0.48799999999999955,0.24800000000000466,0.21599999999999397,0.16800000000000637,0.1280000000000001,0.11200000000000898,0.06399999999999295,1.6498359311251578,0.35870584670229233,0.04794457204832614,-0.002874667544337739,3.455156494664377,2.87431874104474,0.5808377536196372
180,0.6000000000000085,0.6080000000000041,0.344,0.17600000000000854,0.1599999999999966,0.424,0.2640000000000034,0.11999999999999034,0.09599999999998943,0.08799999999999386,0.07199999999998852,0.055999999999997385,0.04799999999998761,0.031999999999996476,0.36000000000001364,0.1360000000000099,0.12000000000000455,0.08800000000000807,0.07200000000000273,0.056000000000011596,0.03200000000001069,0.480000000000004,0.23199999999999932,0.2079999999999984,0.1599999999999966,0.1280000000000001,0.1039999999999992,0.06400000000000716,1.6404825611927012,0.28097558538839773,0.009493835159744335,-0.0043058213758014885,4.216482384610568,3.1869866126303483,1.02949577198022
181,0.6079999999999899,0.6080000000000041,0.344,0.16799999999998988,0.16799999999999216,0.44,0.27200000000000785,0.11999999999999034,0.1039999999999992,0.09600000000000364,0.0799999999999983,0.06399999999999295,0.055999999999997385,0.031999999999996476,0.3680000000000092,0.1280000000000001,0.11200000000000898,0.08800000000000807,0.06400000000000716,0.055999999999997385,0.031999999999996476,0.48799999999999955,0.23199999999999932,0.20800000000001262,0.16800000000000637,0.1280000000000001,0.11199999999999477,0.06399999999999295,1.6878682522191664,0.3421093922463516,0.07575795845023103,0.07126605293940924,10.790411653368377,5.985410097278336,4.8050015560900405
182,0.6000000000000085,0.5919999999999987,0.344,0.17600000000000854,0.16800000000000637,0.424,0.2559999999999936,0.12000000000000455,0.09600000000000364,0.08800000000000807,0.07200000000000273,0.055999999999997385,0.04800000000000182,0.031999999999996476,0.35999999999999943,0.1280000000000001,0.11199999999999477,0.08799999999999386,0.06399999999999295,0.055999999999997385,0.031999999999996476,0.480000000000004,0.22400000000000375,0.20000000000000284,0.1599999999999966,0.11999999999999034,0.1039999999999992,0.06399999999999295,1.4953656085534275,0.2447503392754185,-0.0024891500444863546,-0.01798534924755446,7.6469876402649195,4.673496879040736,2.973490761224183
183,0.5919999999999987,0.5999999999999943,0.336,0.17599999999999877,0.1599999999999966,0.416,0.2560000000000034,0.12000000000000455,0.09600000000000364,0.08799999999999386,0.07200000000000273,0.055999999999997385,0.04800000000000182,0.031999999999996476,0.35999999999999943,0.13599999999999568,0.12000000000000455,0.08799999999999386,0.07200000000000273,0.055999999999997385,0.031999999999996476,0.480000000000004,0.23199999999999932,0.2079999999999984,0.1599999999999966,0.1280000000000001,0.1039999999999992,0.06399999999999295,1.5403765765174744,0.2839035010033295,0.010706188730341237,-0.010844526672926902,6.693221723560145,4.232547131518349,2.460674592041796
184,0.5999999999999943,0.6000000000000085,0.352,0.18399999999999433,0.16799999999999216,0.416,0.24800000000000783,0.11999999999999034,0.1039999999999992,0.08799999999999386,0.0799999999999983,0.06399999999999295,0.055999999999997385,0.031999999999996476,0.35999999999999943,0.14400000000000546,0.12000000000000455,0.09600000000000364,0.07200000000000273,0.056000000000011596,0.03200000000001069,0.47999999999998977,0.24800000000000466,0.2079999999999984,0.17600000000000193,0.13599999999999568,0.11200000000000898,0.06400000000000716,1.6163162744797455,0.2788797158184857,-0.030756414344549343,-0.06253300181662591,9.082736083423454,5.437376007225166,3.645360076198288
